file,m,label,m_norm,db_at_event,local_mean_db,local_std_db,pre_mean_db,post_mean_db,loss_dB,peak_above_bg_dB,pre_slope_dB_per_km,post_slope_dB_per_km,slope_change_dB_per_km,derivative_at_event_dB_per_km,max_pre_derivative,min_post_derivative,pre_std_db,post_std_db,post_to_pre_std_ratio,peak_width_m,local_range_db
class1_2026_04_27_14_36_49.csv,113.27,non_bend,0.5670957308861152,-14.704,-14.731000000000002,0.0887718674155526,-14.842555555555556,-14.832055555555554,-0.010500000000002174,0.22900000000000098,67.39433647252686,-1.6120294325887554,-69.00636590511562,-95.61128526645552,167.97651110423976,-253.91849529780666,0.15644850846994082,0.09822789387848294,0.6278568391754059,1.2770000000000004,0.2599999999999998
class1_2026_04_27_14_36_49.csv,122.84200000000001,non_bend,0.6150187496557975,-14.732,-14.850999999999999,0.12824542443646425,-14.822388888888888,-12.219222222222221,-2.6031666666666666,0.08349999999999902,18.885107103928654,1694.481575390539,1675.5964682866104,-564.2633228840132,152.87311863166178,-564.2633228840132,0.13641201433275965,3.6226416628316898,26.556422644505044,0.6379999999999997,0.4369999999999994
class1_2026_04_27_14_36_49.csv,42.436,non_bend,0.21245938409007845,-14.616,-14.57622222222222,0.08087408289403115,-14.583888888888888,-14.575055555555556,-0.008833333333331694,0.16549999999999798,14.153034535253239,18.13355771656322,3.980523181309982,-128.52664576802272,233.5423197492164,-288.4012539184987,0.08728363018782735,0.07855180330501114,0.8999500042100874,0.0,0.266
class1_2026_04_27_14_36_49.csv,161.13,non_bend,0.8067108247345259,-21.219,-34.245667555555556,14.047280141916529,-34.63922311111111,-29.83311172222222,-4.806111388888887,3.613499500000003,-2679.79211561611,-1961.995128204413,717.796987411697,47714.73667711969,47714.73667711969,-40476.49216301368,13.809692820539786,12.495158896942963,0.9048107119042962,0.9569999999999856,30.442002000000002
class1_2026_04_27_14_36_49.csv,147.72899999999998,non_bend,0.7396175971402393,-49.900002,-46.77033511111111,8.852034719953354,-40.462557,-33.23327861111111,-7.229278388888886,28.167002,532.6600472927686,3322.8668595918534,2790.206812299085,1.4551915228366852e-11,1.4551915228366852e-11,-1.4551915228366852e-11,13.386157285153379,13.40257306348051,1.0012262501292353,0.0,28.167002
class1_2026_04_27_14_36_49.csv,81.682,non_bend,0.40894776631270124,-14.746,-14.768777777777778,0.10485204155038638,-14.807111111111109,-14.737444444444444,-0.06966666666666477,0.1899999999999995,5.0544673431682305,10.433172643524708,5.3787053003564775,-181.81818181818016,537.6175548589308,-216.3009404388722,0.1113672048719355,0.07966682163319788,0.7153461953059972,0.0,0.34299999999999997
class1_2026_04_27_14_36_49.csv,167.83,non_bend,0.8402549352398405,-49.900002,-38.264556777777784,13.037444093942167,-31.382167388888888,-38.31505683333333,6.9328894444444416,3.212500000000002,-4489.661901804318,1066.452741677382,5556.1146434817,0.0,44487.46394984629,-852.6630094113643,13.119493816860818,12.967975252923605,0.9884508080492183,0.0,28.383002
class1_2026_04_27_14_36_49.csv,57.751999999999995,non_bend,0.2891402193884959,-14.555,-14.601666666666667,0.12433914195546844,-14.623944444444444,-14.61088888888889,-0.013055555555553156,0.15999999999999837,-19.200626959247646,-38.67754818740498,-19.476921228157334,85.13441542672808,444.6302970207216,-478.05642633228854,0.13813418284094559,0.10718047546539261,0.7759100416061601,0.0,0.3739999999999988
class1_2026_04_27_14_36_49.csv,48.179,non_bend,0.24121219403515626,-14.503,-14.585555555555556,0.06225415847084885,-14.581333333333333,-14.617722222222223,0.036388888888890136,0.11249999999999893,25.8954522785083,0.04228200189150544,-25.853170276616797,-191.92592204217726,169.27899686520323,-191.92592204217726,0.07704327788111491,0.1262998220969784,1.6393147625040823,0.9580000000000005,0.2159999999999993
class1_2026_04_27_14_37_00.csv,63.495,non_bend,0.31789302933357366,-14.594,-14.663222222222222,0.13729431304705145,-14.60611111111111,-14.712277777777777,0.10616666666666674,0.13400000000000034,-15.578634973200732,-3.2589202720545827,12.319714701146149,-294.6708463949799,478.05642633228854,-543.8871473354266,0.12238141148288481,0.10430926535790701,0.8523223565707778,0.0,0.42600000000000016
