m,sample_idx,m_norm,db_at_event,local_mean_db,local_std_db,pre_mean_db,post_mean_db,loss_dB,peak_above_bg_dB,pre_slope_dB_per_km,post_slope_dB_per_km,slope_change_dB_per_km,derivative_at_event_dB_per_km,max_pre_derivative,min_post_derivative,pre_std_db,post_std_db,post_to_pre_std_ratio,peak_width_m,local_range_db,file,source,event_no_in_file,gt_m,label
148.367,464,0.742812,-22.028,-38.4632,12.9587,-37.4791,-39.2343,1.7553,28.832,-1380.6533,986.5995,2367.2528,45191.2241,45191.2241,-45191.2241,12.5475,13.4274,1.0701,0.957,28.832,class3_2026_05_14_14_40_43.csv,hard_negative,0,,background
134.966,422,0.675719,-20.68,-38.1008,13.2691,-35.0221,-39.7589,4.7368,29.22,-1540.66,-855.3506,685.3094,43725.7085,43725.7085,-45799.3762,13.3993,12.9744,0.9683,0.957,29.22,class3_2026_05_14_14_40_43.csv,hard_negative,1,,background
185.06,579,0.926518,-20.828,-32.0021,12.7752,-37.5789,-36.7859,-0.7931,29.072,4175.068,-2193.0565,-6368.1246,-2332.2868,45567.4028,-41797.8088,13.8145,13.1885,0.9547,1.595,29.072,class3_2026_05_14_14_40_43.csv,hard_negative,2,,background
55.837,174,0.279553,-14.267,-14.3762,0.0524,-14.4338,-14.4714,0.0376,0.167,25.9524,-18.8033,-44.7558,-105.0157,318.1818,-260.1881,0.1144,0.0785,0.6861,0.638,0.169,class3_2026_05_14_14_40_43.csv,stable_background,3,,background
66.366,207,0.332267,-9.732,-11.8602,1.5914,-14.0908,-19.9593,5.8685,4.7935,501.0751,-3321.9652,-3823.0403,156.7398,5965.5172,-3250.7837,1.0646,9.2829,8.7198,2.234,4.815,class3_2026_05_14_13_39_14.csv,manual_annotation,0,66.37,connector
69.557,217,0.348243,-16.837,-18.1386,2.6425,-13.4041,-27.6416,14.2375,3.2645,-667.5998,-1060.2337,-392.6339,-3311.9138,-1670.8464,-11647.3354,2.0082,10.3422,5.15,0.0,7.098,class3_2026_05_14_13_39_14.csv,manual_annotation,1,69.56,break
92.53,289,0.463259,-49.9,-43.461,12.0532,-37.5591,-31.9027,-5.6564,5.852,-4461.8776,4211.8915,8673.7691,0.0,46775.8668,-44056.4295,13.9103,12.8251,0.922,0.0,29.843,class3_2026_05_14_13_39_14.csv,hard_negative,0,,background
177.083,554,0.886581,-49.9,-43.7581,11.4904,-37.2092,-33.6039,-3.6053,4.976,618.3141,22.5289,-595.7851,0.0,43247.6505,-0.0,14.2106,13.1591,0.926,0.0,27.685,class3_2026_05_14_13_39_14.csv,hard_negative,1,,background
126.99,397,0.635786,-49.9,-30.9133,13.4661,-33.8216,-36.2567,2.4351,5.258,6061.0284,-1686.3451,-7747.3736,-2813.4796,4322.608,-42746.0846,14.3999,13.6957,0.9511,0.0,30.111,class3_2026_05_14_13_39_14.csv,hard_negative,2,,background
35.098,109,0.175721,-14.452,-14.4313,0.0274,-14.4152,-14.4987,0.0835,0.059,-19.521,-31.0547,-11.5337,-54.8589,150.4702,-105.0157,0.0939,0.0911,0.9696,0.0,0.084,class3_2026_05_14_13_39_14.csv,stable_background,3,,background
127.628,399,0.63898,-5.9,-8.8243,2.9506,-13.9321,-13.5983,-0.3337,8.8705,1138.6643,-2638.3213,-3776.9856,589.3417,9732.6404,-2750.7837,2.2598,4.617,2.0431,2.871,9.195,class1_2026_04_27_14_47_36.csv,manual_annotation,0,127.63,connector
131.776,412,0.659748,-16.693,-16.8178,2.8663,-10.8429,-30.4377,19.5948,3.4225,-2080.5045,-6357.1769,-4276.6724,-3278.9969,-2329.8059,-8733.5439,3.1958,13.8694,4.3399,0.0,10.007,class1_2026_04_27_14_47_36.csv,manual_annotation,1,131.78,break
172.617,540,0.864221,-49.9,-37.5943,13.7785,-35.7363,-39.0968,3.3605,28.79,4692.2568,748.6698,-3943.5869,-2688.9913,43479.627,-40523.5141,14.1747,13.566,0.9571,0.0,28.79,class1_2026_04_27_14_47_36.csv,hard_negative,0,,background
166.554,521,0.833867,-49.9,-36.9134,14.5255,-34.6882,-35.7363,1.0481,5.91,2345.6074,1031.9203,-1313.6872,-1778.9984,47037.6223,-46409.094,13.6856,14.1747,1.0357,0.0,30.01,class1_2026_04_27_14_47_36.csv,hard_negative,1,,background
158.258,495,0.792332,-49.9,-41.321,12.3302,-34.6667,-36.5474,1.8807,8.2025,-2782.2942,1423.8168,4206.1111,-0.0,41338.5627,-47100.3166,13.6907,13.5119,0.9869,0.0,30.05,class1_2026_04_27_14_47_36.csv,hard_negative,2,,background
101.464,317,0.507988,-14.923,-14.7902,0.0613,-14.7797,-14.7833,0.0036,0.082,-25.0298,-8.5758,16.454,87.7743,340.1254,87.7743,0.1013,0.0768,0.7577,0.0,0.227,class1_2026_04_27_14_47_36.csv,stable_background,3,,background
111.036,347,0.555911,-16.675,-16.2194,0.6,-15.0094,-16.8612,1.8518,0.912,-238.4995,-112.5158,125.9837,-103.4483,-103.4483,-1460.8166,0.403,0.2986,0.7409,0.0,1.877,class2_2026_04_27_15_21_31.csv,manual_annotation,0,111.04,bend
131.457,411,0.65815,-17.455,-17.8231,2.5066,-12.8066,-34.0158,21.2092,3.895,-1358.4002,-5594.6485,-4236.2483,-4246.0815,-1815.9258,-43868.3401,3.087,14.2528,4.617,0.0,7.893,class2_2026_04_27_15_21_31.csv,manual_annotation,1,131.46,break
127.628,399,0.63898,-7.937,-10.8406,2.8768,-16.0219,-17.2972,1.2753,8.7715,1185.8962,-2893.5019,-4079.3981,598.7461,9970.2194,-2683.3856,2.279,9.0885,3.988,2.871,8.734,class2_2026_04_27_15_21_31.csv,manual_annotation,2,127.63,connector
177.403,555,0.888183,-49.9,-32.8691,12.3939,-39.523,-34.9535,-4.5695,30.396,1294.5702,-2321.2004,-3615.7706,-47419.428,47642.6364,-47419.428,13.0744,13.5609,1.0372,0.0,30.396,class2_2026_04_27_15_21_31.csv,hard_negative,0,,background
156.982,491,0.785944,-49.9,-34.5021,13.8118,-34.7588,-39.276,4.5172,29.641,4634.2959,-1530.893,-6165.1889,-43677.1191,44128.5298,-43677.1191,13.6265,13.3548,0.9801,0.0,29.641,class2_2026_04_27_15_21_31.csv,hard_negative,1,,background
153.791,481,0.769968,-49.9,-37.311,14.1147,-36.3867,-36.5036,0.1168,18.8805,1572.4599,-424.306,-1996.7659,-45163.0453,47103.4514,-45163.0453,13.611,13.479,0.9903,0.0,30.052,class2_2026_04_27_15_21_31.csv,hard_negative,2,,background
148.048,463,0.741215,-26.786,-44.5293,10.0599,-39.1168,-37.6708,-1.446,25.222,-4094.3422,911.4279,5005.7701,-0.0,39532.9201,-36228.8448,13.5785,13.7344,1.0115,0.638,25.222,class2_2026_04_27_15_21_31.csv,hard_negative,3,,background
58.071,181,0.290737,-14.772,-14.6781,0.0924,-14.68,-14.6353,-0.0447,0.147,-22.9499,-32.5227,-9.5728,352.6646,352.6646,-192.79,0.0958,0.102,1.0645,0.0,0.322,class2_2026_04_27_15_21_31.csv,stable_background,4,,background
75.939,237,0.380195,-14.584,-14.6213,0.1254,-14.6362,-14.6292,-0.0069,0.2185,18.762,-3.6196,-22.3816,-7.6043,440.4389,-275.8621,0.1474,0.1033,0.7008,0.0,0.421,class2_2026_04_27_15_21_31.csv,stable_background,5,,background
125.394,392,0.627796,-15.896,-15.5372,0.8492,-14.7827,-13.3971,-1.3857,0.3665,21.3954,563.4314,542.036,-1887.1458,688.0878,-1887.1458,0.1879,2.9641,15.7735,0.0,2.463,class2_2026_04_27_15_14_43.csv,manual_annotation,0,125.39,bend
127.947,400,0.640577,-9.034,-10.9611,1.9843,-14.3331,-18.4104,4.0774,6.1945,823.677,-2647.2618,-3470.9387,-1987.4608,9479.6238,-3250.7837,2.166,8.6061,3.9732,2.552,6.806,class2_2026_04_27_15_14_43.csv,manual_annotation,1,127.95,connector
131.776,412,0.659748,-18.286,-22.2588,10.0,-13.4536,-32.8247,19.3712,3.136,-2043.5424,-1791.7946,251.7478,-8557.9953,-796.1897,-44918.4969,3.0305,13.6528,4.5052,0.0,34.125,class2_2026_04_27_15_14_43.csv,manual_annotation,2,131.78,break
163.044,510,0.816293,-49.9,-40.9743,12.6338,-35.9016,-39.0636,3.162,28.045,-4223.808,-770.5442,3453.2638,0.0,41291.5392,-40661.4451,14.033,13.598,0.969,0.0,28.045,class2_2026_04_27_15_14_43.csv,hard_negative,0,,background
141.029,441,0.706073,-49.9,-35.6367,12.849,-35.0682,-40.7869,5.7187,28.357,2913.9535,-2214.8997,-5128.8532,-38733.5455,7034.1718,-38733.5455,13.3564,12.9282,0.9679,0.0,28.357,class2_2026_04_27_15_14_43.csv,hard_negative,1,,background
145.177,454,0.726841,-49.9,-43.4794,12.0118,-36.4419,-40.5159,4.074,28.945,-2441.8945,-698.222,1743.6725,0.0,45368.3417,-0.0,13.5521,13.2848,0.9803,0.0,28.945,class2_2026_04_27_15_14_43.csv,hard_negative,2,,background
191.442,599,0.95847,-20.183,-34.9276,13.5491,-37.9927,-36.5564,-1.4362,29.717,663.5618,-2936.6936,-3600.2554,225.7038,46374.0501,-46578.3715,13.3523,13.5467,1.0146,1.277,29.717,class2_2026_04_27_15_14_43.csv,hard_negative,3,,background
51.689,161,0.258785,-14.54,-14.5419,0.1102,-14.6342,-14.5713,-0.0629,0.239,20.7304,-27.4175,-48.1479,195.9248,341.6928,-269.4266,0.1045,0.1171,1.1207,0.0,0.393,class2_2026_04_27_15_14_43.csv,stable_background,4,,background
37.012,115,0.185304,-14.641,-14.5421,0.1006,-14.4917,-14.5627,0.071,0.0915,23.8321,8.0249,-15.8071,-351.0972,-64.2633,-351.0972,0.095,0.116,1.2207,0.0,0.32,class2_2026_04_27_15_14_43.csv,stable_background,5,,background
132.095,413,0.661345,-19.129,-18.6306,2.1099,-12.5702,-30.4181,17.8479,2.891,-2424.4005,-5058.0652,-2633.6647,-2235.1066,-1961.6076,-4819.7476,3.2703,12.3818,3.7862,0.0,7.434,class2_2026_04_27_15_59_35.csv,manual_annotation,0,132.09,break
127.628,399,0.63898,-7.588,-10.425,2.804,-15.4016,-15.0026,-0.399,8.603,1117.9456,-2586.4274,-3704.373,575.2351,9327.5862,-2808.7774,2.1976,4.2212,1.9208,2.871,8.697,class2_2026_04_27_15_59_35.csv,manual_annotation,1,127.63,connector
8.934,27,0.044729,-14.069,-14.021,0.4952,-9.8777,-15.3277,5.4499,0.8395,-1734.5808,-344.8506,1389.7302,-644.2006,-424.7649,-866.7712,3.2366,0.5327,0.1646,0.0,1.58,class2_2026_04_27_15_59_35.csv,manual_annotation,2,8.93,bend
184.741,578,0.924921,-23.302,-32.4853,12.7078,-37.5929,-34.8477,-2.7452,20.547,882.4447,-2670.4543,-3552.8989,0.0,42777.4326,-44546.0934,13.7951,13.6846,0.992,0.638,29.441,class2_2026_04_27_15_59_35.csv,hard_negative,0,,background
144.538,452,0.723642,-49.9,-37.8533,13.4759,-36.4527,-39.6299,3.1772,27.834,1402.3972,-2293.0386,-3695.4359,0.0,0.0,-4579.9389,13.5744,12.9125,0.9512,0.0,27.834,class2_2026_04_27_15_59_35.csv,hard_negative,1,,background
168.15,526,0.841857,-49.9,-42.4161,10.9363,-35.7361,-40.6949,4.9588,26.328,1134.4046,-1823.0881,-2957.4927,0.0,14989.0266,-41266.4592,12.9724,13.0623,1.0069,0.0,26.328,class2_2026_04_27_15_59_35.csv,hard_negative,2,,background
156.344,489,0.782749,-49.9,-34.0016,14.249,-35.8193,-34.5889,-1.2304,5.9765,380.5508,-2893.0692,-3273.62,442.0047,41293.1066,-724.1379,14.1424,13.7677,0.9735,0.0,29.99,class2_2026_04_27_15_59_35.csv,hard_negative,3,,background
19.463,60,0.097443,-15.537,-15.7276,0.1263,-15.8465,-16.2719,0.4254,0.358,35.3173,78.2218,42.9045,64.2633,349.5298,-689.1156,0.1688,1.1119,6.5888,0.638,0.348,class2_2026_04_27_15_59_35.csv,stable_background,4,,background
31.907,99,0.159745,-15.991,-15.9152,0.0751,-15.7219,-16.0307,0.3088,0.103,-49.5268,-22.6147,26.9121,83.0705,83.0705,-255.4875,0.166,0.1487,0.8957,0.0,0.23,class2_2026_04_27_15_59_35.csv,stable_background,5,,background
127.628,399,0.63898,-5.891,-8.792,2.8943,-13.9353,-13.4059,-0.5294,8.899,1139.337,-2697.8915,-3837.2286,594.0439,9699.0596,-2802.5078,2.2612,4.2857,1.8954,2.871,8.927,class1_2026_04_27_14_46_34.csv,manual_annotation,0,127.63,connector
132.095,413,0.661345,-18.064,-17.1504,1.9807,-10.9281,-32.1942,21.2661,3.2315,-2457.1704,-4623.6156,-2166.4452,-2579.9373,-2429.042,-8225.7053,3.3264,14.218,4.2742,0.0,6.049,class1_2026_04_27_14_46_34.csv,manual_annotation,1,132.09,break
142.305,445,0.712462,-49.9,-41.0608,12.536,-39.0894,-38.0978,-0.9916,28.826,-705.272,-943.1063,-237.8342,0.0,39678.6881,-0.0,13.5761,13.2625,0.9769,0.0,28.826,class1_2026_04_27_14_46_34.csv,hard_negative,0,,background
160.173,501,0.80192,-25.309,-41.033,12.5726,-35.1098,-34.5778,-0.5319,4.9615,-1771.0374,4062.5223,5833.5597,-0.0,38543.8903,-38543.8903,13.3395,13.7908,1.0338,0.0,28.426,class1_2026_04_27_14_46_34.csv,hard_negative,1,,background
151.239,473,0.757191,-20.075,-38.0817,13.4234,-45.605,-33.2827,-12.3223,30.424,-638.3132,1216.7203,1855.0336,47686.5235,47686.5235,-46747.6505,9.6527,13.396,1.3878,0.957,30.424,class1_2026_04_27_14_46_34.csv,hard_negative,2,,background
182.508,571,0.913742,-22.757,-36.0854,12.5677,-36.9958,-34.8604,-2.1354,8.1895,1547.1175,2813.4498,1266.3323,-0.0,30752.2593,-42543.8903,13.1135,13.5005,1.0295,0.638,28.494,class1_2026_04_27_14_46_34.csv,stable_background,3,,background
39.565,123,0.198085,-15.809,-15.6774,1.0197,-14.5748,-17.2145,2.6397,1.351,-49.7966,-176.3767,-126.5802,-2344.8276,305.6426,-2344.8276,0.1718,0.4825,2.8087,0.0,2.655,class2_2026_04_27_15_41_59.csv,manual_annotation,0,39.57,bend
127.628,399,0.63898,-8.789,-11.7212,2.9549,-16.7034,-17.953,1.2496,8.5625,1079.7864,-2614.903,-3694.6894,617.5549,9755.384,-2877.7429,2.2222,8.8303,3.9737,2.871,9.185,class2_2026_04_27_15_41_59.csv,manual_annotation,1,127.63,connector
131.457,411,0.65815,-19.362,-21.6066,10.1985,-13.6534,-30.181,16.5276,3.5895,-1354.3178,-2655.7942,-1301.4765,-7029.7774,-2147.5137,-47347.9671,3.0884,12.3802,4.0087,0.0,35.006,class2_2026_04_27_15_41_59.csv,manual_annotation,2,131.46,break
151.558,474,0.758788,-25.9,-27.6684,8.404,-36.2438,-35.5666,-0.6773,9.472,3711.0914,-4774.3138,-8485.4051,-35479.627,2338.558,-35479.627,13.7969,13.0242,0.944,0.0,29.285,class2_2026_04_27_15_41_59.csv,hard_negative,0,,background
166.554,521,0.833867,-49.9,-41.686,11.7785,-38.1163,-35.5466,-2.5697,17.711,2285.8847,4913.6651,2627.7804,-43385.5846,41235.1144,-43385.5846,13.3018,12.9865,0.9763,0.0,27.68,class2_2026_04_27_15_41_59.csv,hard_negative,1,,background
163.683,512,0.819493,-49.9,-43.9681,11.1224,-37.5883,-39.8041,2.2158,28.269,-686.2818,1085.0945,1771.3762,0.0,39369.9091,-44308.779,13.822,12.7588,0.9231,0.0,28.269,class2_2026_04_27_15_41_59.csv,hard_negative,2,,background
183.465,574,0.918533,-49.9,-37.1532,14.2752,-34.2312,-34.5465,0.3153,5.183,2441.0087,1664.0296,-776.9791,0.0,4075.2351,-41785.2712,14.0501,13.809,0.9828,0.0,30.012,class2_2026_04_27_15_41_59.csv,hard_negative,3,,background
115.503,361,0.578275,-17.421,-17.7539,0.3065,-17.6495,-18.0534,0.4039,0.357,55.7685,-75.6083,-131.3768,-64.2649,1221.0016,-666.1458,0.4217,0.4298,1.0192,1.276,0.779,class2_2026_04_27_15_41_59.csv,stable_background,4,,background
140.71,440,0.704476,-22.157,-38.1347,13.3472,-35.4016,-39.2702,3.8686,29.416,-1393.1788,1427.4113,2820.5901,-0.0,43552.3797,-43484.3292,13.1279,13.3668,1.0182,0.638,29.416,class2_2026_04_27_15_41_59.csv,stable_background,5,,background
132.095,413,0.661345,-18.911,-19.1628,2.3078,-12.9431,-32.6831,19.74,3.395,-2552.1186,-4771.7779,-2219.6593,474.9201,474.9201,-40177.1191,3.4332,13.8113,4.0229,0.0,8.317,class2_2026_04_27_16_08_56.csv,manual_annotation,0,132.09,break
32.226,100,0.161342,-14.948,-15.038,0.5385,-14.3874,-16.0294,1.642,0.641,-42.6862,-102.5791,-59.893,-1517.2414,48.5893,-1517.2414,0.0907,0.296,3.2641,0.0,1.274,class2_2026_04_27_16_08_56.csv,manual_annotation,1,32.23,bend
127.628,399,0.63898,-7.85,-10.7103,2.8221,-15.7933,-15.395,-0.3983,8.7605,1139.1925,-2634.8147,-3774.0072,669.279,9402.8213,-2858.9342,2.2316,4.3852,1.9651,2.871,8.726,class2_2026_04_27_16_08_56.csv,manual_annotation,2,127.63,connector
156.025,488,0.781152,-20.968,-34.4301,13.8687,-36.0773,-42.5913,6.5139,28.932,-720.9597,-510.1902,210.7695,0.0,44554.8605,-45134.7994,13.8374,11.8896,0.8592,0.638,28.932,class2_2026_04_27_16_08_56.csv,hard_negative,0,,background
143.9,450,0.720447,-20.376,-34.0161,14.2371,-37.2362,-42.5538,5.3176,30.36,1435.023,-3626.6204,-5061.6435,-3446.7069,46275.8668,-46275.8668,14.183,11.9141,0.84,1.276,30.36,class2_2026_04_27_16_08_56.csv,hard_negative,1,,background
157.939,494,0.790735,-49.9,-40.9086,12.7574,-35.9916,-41.041,5.0494,28.796,-534.8012,-230.2402,304.5609,0.0,43219.4389,-0.0,13.9271,12.6322,0.907,0.0,28.796,class2_2026_04_27_16_08_56.csv,hard_negative,2,,background
147.091,460,0.736423,-49.9,-41.3111,12.2602,-34.5301,-42.152,7.6219,29.535,1997.8196,3746.3806,1748.5609,-46293.1066,39554.8621,-46293.1066,13.8503,12.4968,0.9023,0.0,29.535,class2_2026_04_27_16_08_56.csv,hard_negative,3,,background
80.405,251,0.402554,-16.588,-16.3793,0.2258,-16.3814,-16.404,0.0226,0.5115,12.6766,-36.9075,-49.584,132.2055,478.0564,-272.7273,0.1903,0.2595,1.3638,0.0,0.7,class2_2026_04_27_16_08_56.csv,stable_background,4,,background
61.58,192,0.308305,-16.415,-16.4049,0.3034,-16.4678,-16.4123,-0.0554,0.4605,-93.2985,-85.2373,8.0612,531.3464,884.011,-841.6944,0.271,0.2423,0.8942,0.0,1.018,class2_2026_04_27_16_08_56.csv,stable_background,5,,background
132.414,414,0.662942,-17.912,-17.8602,2.0627,-11.0536,-30.6062,19.5526,2.9195,-2593.7949,-4497.3791,-1903.5842,-1785.2665,-1785.2665,-4205.3292,3.5047,13.679,3.903,0.0,6.172,class1_2026_04_27_14_45_04.csv,manual_annotation,0,132.41,break
127.628,399,0.63898,-5.91,-8.801,2.8957,-13.933,-13.4468,-0.4862,8.8685,1147.5282,-2616.7712,-3764.2995,594.0439,9680.2508,-2750.7837,2.2597,4.3833,1.9398,2.871,8.936,class1_2026_04_27_14_45_04.csv,manual_annotation,1,127.63,connector
164.321,514,0.822687,-23.056,-34.4533,13.8588,-36.5203,-33.6925,-2.8278,7.0175,1741.8385,3857.4501,2115.6116,0.0,46662.683,-42075.2382,13.5085,13.0471,0.9658,0.638,29.902,class1_2026_04_27_14_45_04.csv,hard_negative,0,,background
140.71,440,0.704476,-23.38,-28.6649,11.3803,-34.1768,-33.0651,-1.1117,2.6115,1801.7407,-367.8829,-2169.6235,43642.6364,45645.7712,-43642.6364,14.0803,13.4994,0.9587,0.0,29.122,class1_2026_04_27_14_45_04.csv,hard_negative,1,,background
162.406,508,0.813099,-49.9,-32.1257,12.7248,-38.0376,-33.2165,-4.8211,7.4605,671.8571,-1428.7694,-2100.6264,40230.4107,42051.7288,-44641.0674,13.3761,13.3712,0.9996,0.0,29.902,class1_2026_04_27_14_45_04.csv,hard_negative,2,,background
82.639,258,0.413739,-14.675,-14.6986,0.0773,-14.6503,-14.7205,0.0702,0.1115,-27.1671,-8.1389,19.0282,-25.0784,188.0878,-164.5768,0.0897,0.072,0.8025,0.0,0.238,class1_2026_04_27_14_45_04.csv,stable_background,3,,background
132.414,414,0.662942,-17.912,-17.8602,2.0627,-11.0536,-30.6062,19.5526,2.9195,-2593.7949,-4497.3791,-1903.5842,-1785.2665,-1785.2665,-4205.3292,3.5047,13.679,3.903,0.0,6.172,class1_2026_04_27_14_45_19.csv,manual_annotation,0,132.41,break
127.628,399,0.63898,-5.91,-8.801,2.8957,-13.933,-13.4468,-0.4862,8.8685,1147.5282,-2616.7712,-3764.2995,594.0439,9680.2508,-2750.7837,2.2597,4.3833,1.9398,2.871,8.936,class1_2026_04_27_14_45_19.csv,manual_annotation,1,127.63,connector
178.36,558,0.892974,-20.896,-34.4119,13.9254,-31.2956,-35.0479,3.7523,4.5,-4374.6645,875.6546,5250.3191,44318.185,47255.6583,-44318.185,13.2214,13.4224,1.0152,0.957,30.102,class1_2026_04_27_14_45_19.csv,hard_negative,0,,background
166.235,520,0.832269,-23.433,-34.7576,13.6093,-36.533,-35.0443,-1.4887,7.769,-1166.9071,-2152.3764,-985.4693,0.0,44156.7414,-41484.3276,13.4477,13.4255,0.9983,0.638,30.326,class1_2026_04_27_14_45_19.csv,hard_negative,1,,background
141.029,441,0.706073,-22.056,-31.6098,12.956,-34.3285,-33.1068,-1.2217,2.6115,1667.7462,1220.956,-446.7903,376.1755,43642.6364,-43642.6364,13.9478,13.4664,0.9655,0.638,29.122,class1_2026_04_27_14_45_19.csv,hard_negative,2,,background
31.907,99,0.159745,-14.544,-14.4314,0.0884,-14.3476,-14.4449,0.0974,0.146,-27.8296,-1.6579,26.1717,-48.5893,106.5831,-289.9687,0.0944,0.1244,1.3173,0.0,0.291,class1_2026_04_27_14_45_19.csv,stable_background,3,,background
35.417,110,0.177318,-7.01,-10.0037,2.759,-14.0133,-12.1859,-1.8274,7.439,680.7305,-1729.6858,-2410.4163,1463.9498,9775.3007,-3680.2508,1.5246,2.4913,1.6341,2.871,7.569,class3_2026_04_27_16_18_51.csv,manual_annotation,0,35.42,connector
131.776,412,0.659748,-17.599,-16.9537,1.9548,-11.4476,-27.3241,15.8766,3.591,-2065.4856,-6314.1068,-4248.6212,-4211.5987,-1944.4136,-11183.3856,3.1401,12.2046,3.8867,0.0,5.267,class3_2026_04_27_16_18_51.csv,manual_annotation,1,131.78,break
127.628,399,0.63898,-6.466,-9.3859,2.8401,-14.4222,-14.3326,-0.0896,8.649,1126.6935,-2719.5779,-3846.2713,663.0094,9879.3103,-3377.7429,2.1758,4.8617,2.2344,2.871,8.584,class3_2026_04_27_16_18_51.csv,manual_annotation,2,127.63,connector
184.103,576,0.921727,-19.077,-38.2533,13.2658,-37.9741,-38.2917,0.3176,30.823,-463.1864,142.1073,605.2937,1075.2335,48311.9154,-42653.6082,13.3966,13.0835,0.9766,1.595,30.823,class3_2026_04_27_16_18_51.csv,hard_negative,0,,background
146.772,459,0.734826,-49.9,-37.9691,13.3726,-33.4134,-32.4333,-0.9801,2.5065,2634.7781,4164.2417,1529.4635,-0.0,-0.0,-42617.5596,13.2213,14.0536,1.063,0.0,28.92,class3_2026_04_27_16_18_51.csv,hard_negative,1,,background
188.889,591,0.945689,-21.292,-41.0781,12.514,-36.6949,-39.0857,2.3907,28.608,-2495.3567,3942.7216,6438.0783,-0.0,3615.989,-44840.1285,13.3403,13.6062,1.0199,0.638,28.608,class3_2026_04_27_16_18_51.csv,hard_negative,2,,background
184.741,578,0.924921,-29.643,-32.2104,12.7685,-37.8521,-39.4136,1.5615,30.823,2688.8161,20.1144,-2668.7017,-42653.6082,48311.9154,-42653.6082,13.5457,13.1666,0.972,1.595,30.823,class3_2026_04_27_16_18_51.csv,hard_negative,3,,background
97.316,304,0.487221,-14.954,-15.1001,0.2137,-15.087,-15.2175,0.1305,0.278,11.2745,-56.9614,-68.2359,-479.6238,634.7962,-965.5172,0.1512,0.2035,1.3455,0.957,0.616,class3_2026_04_27_16_18_51.csv,stable_background,4,,background
52.966,165,0.265179,-15.173,-14.9947,0.2053,-15.0074,-14.9988,-0.0086,0.249,12.3261,-28.9036,-41.2297,575.1484,575.1484,-7.837,0.1947,0.1658,0.8514,0.0,0.692,class3_2026_04_27_16_18_51.csv,stable_background,5,,background
132.414,414,0.662942,-18.443,-18.5364,3.033,-11.0532,-33.0418,21.9886,3.0505,-2627.0159,-4342.6512,-1715.6353,-5006.2696,-2537.6207,-11089.3401,3.5444,13.5793,3.8312,0.0,10.827,class1_2026_04_27_14_48_45.csv,manual_annotation,0,132.41,break
127.628,399,0.63898,-5.887,-8.7766,2.8934,-13.8883,-13.4312,-0.4571,8.8435,1128.5307,-2689.0532,-3817.584,606.5831,9664.5768,-2750.7837,2.2491,4.3565,1.937,2.871,8.928,class1_2026_04_27_14_48_45.csv,manual_annotation,1,127.63,connector
159.854,500,0.800322,-49.9,-27.8544,8.0828,-34.7644,-34.2258,-0.5386,4.783,1083.7673,-3908.038,-4991.8053,-6040.7524,42205.0965,-9271.1614,13.6126,12.6988,0.9329,0.0,27.597,class1_2026_04_27_14_48_45.csv,hard_negative,0,,background
148.686,465,0.744409,-49.9,-38.4272,12.8728,-36.5913,-27.1666,-9.4247,2.2495,-561.0201,2524.9971,3086.0172,-0.0,38177.1207,-0.0,13.3492,10.3509,0.7754,0.0,28.342,class1_2026_04_27_14_48_45.csv,hard_negative,1,,background
164.321,514,0.822687,-23.231,-40.7149,13.0146,-33.0682,-33.5238,0.4556,6.5645,-5407.3688,-2120.5613,3286.8075,41496.8699,41800.942,-41800.942,12.0899,13.2233,1.0938,0.957,29.522,class1_2026_04_27_14_48_45.csv,hard_negative,2,,background
186.337,583,0.932912,-49.9,-44.0736,10.9154,-30.0507,-37.0831,7.0324,2.071,-5879.4702,3441.5431,9321.0132,-0.0,39186.5235,-43004.7069,12.3762,12.9937,1.0499,0.0,27.437,class1_2026_04_27_14_48_45.csv,stable_background,3,,background
14.039,43,0.070287,-14.398,-14.7824,0.4725,-14.1905,-15.8296,1.6391,0.2415,-104.6002,-228.0937,-123.4935,-387.1473,249.2163,-1333.8558,0.2382,0.4176,1.7531,1.595,1.339,class2_2026_04_27_16_01_41.csv,manual_annotation,0,14.04,bend
131.457,411,0.65815,-17.984,-17.9591,2.3558,-12.812,-34.3719,21.5599,3.937,-1459.1559,-5047.6167,-3588.4609,-4280.5627,-2648.9028,-47818.185,3.0879,14.0316,4.5441,0.0,7.231,class2_2026_04_27_16_01_41.csv,manual_annotation,1,131.46,break
127.628,399,0.63898,-7.951,-10.7484,2.7055,-15.7352,-17.1836,1.4484,8.615,1130.5333,-2762.517,-3893.0503,576.8025,9100.3135,-2731.9749,2.1946,8.9465,4.0765,2.871,8.375,class2_2026_04_27_16_01_41.csv,manual_annotation,2,127.63,connector
